-3416,-496,-17020,-37,-1835,336
-3956,-356,-16836,389,-2433,1346
-4956,-980,-15440,-585,-2524,255
-5204,-1164,-16076,-1964,-3030,-192
-4368,-4348,-17420,-1668,-1913,-1293
-5104,24,-18080,1623,-2577,1636
-4120,132,-16096,438,-948,850
-3404,992,-16320,-661,-841,3771
-4496,-3000,-16948,-1003,-1981,4537
-4888,-2816,-17132,-901,-3149,3019
-3980,-1596,-17816,-1462,-2378,1484
-4388,-928,-16712,-863,-2772,3197
-6856,-148,-14800,-1721,-3329,4374
-6284,-8,-16616,-2556,-5906,4154
-5700,-1136,-19420,-2468,-6226,5339
-3916,-4176,-22280,-3452,-5154,3472
-2688,-6268,-20036,-1964,-2209,2347
-1328,-5856,-22472,-2175,474,-154
-1604,-7172,-24744,-1097,7476,-227
-3560,-5544,-22560,3105,14217,-6636
2940,5620,-19864,7990,21357,-7625
-13312,8016,-20280,4600,22885,-5327
-8232,2236,-21044,8363,15893,8794
-2132,3328,-18404,10998,14383,10589
-2692,2380,-14224,7465,12029,6795
-2860,-11540,-14284,9398,7014,-8877
-5176,-888,-11756,6443,5518,-18133
-3232,4124,-9092,2166,104,-18587
344,4548,-8536,-1685,-5256,-15965
3248,532,-12544,-2801,-8655,-10338
6416,-5248,-23124,-676,-10332,-7016
11628,-2700,-28524,-1056,-3709,-3143
4408,-372,-23056,409,505,-3174
8744,1132,-16756,-1178,2048,-5121
-2060,1568,-18112,2382,1176,6817
-15784,4032,-20940,-882,-6575,22866
-6136,-4084,-12200,1410,-3683,19022
-10032,-1544,-19140,-5855,-8622,9079
-7336,-4636,-17924,-5246,-10933,514
-400,1696,-17656,-908,-11451,8684
-776,-1916,-14344,-4737,-8762,8195
-5600,-1612,-14172,-4655,-9177,5657
-2456,-4012,-17984,-127,-9222,12857
-2656,-4332,-13804,-3847,-4896,3236
-8016,-1460,-14636,-5190,-7211,1568
-2796,-100,-19924,-5422,-11478,1226
-3020,-1008,-22348,-5527,-3291,2209
-7100,-7200,-20916,-1627,-254,5014
1596,-4304,-23876,1420,1404,5681
444,-10216,-23576,-1936,15044,-3799
-6280,-5984,-19960,10247,20381,-10380
-10356,17500,-25640,10214,22110,-8172
-8276,5832,-20540,6292,13594,5388
-1264,-3184,-19684,9752,13978,10445
-4940,-3832,-14484,9262,12484,-82
-5120,-3296,-11396,7913,6335,-14037
-3772,1384,-10684,6520,4886,-20700
-3808,7928,-6332,803,-516,-19178
-1448,6040,-7660,-3913,-9933,-13250
2788,-2640,-21332,-5270,-17406,-9683
16708,-7380,-32768,295,-8332,-4009
