
-3900,-1276,-17552,-877,-222,-1708
-3428,-2572,-17160,-1421,756,-1238
-5348,-3676,-15668,-1273,593,-2215
-4272,-3040,-17008,-1029,-65,-2600
-2372,-3012,-18372,-647,1157,-1172
-1852,-3760,-18236,106,2466,-121
-1060,-4608,-16684,6399,6859,2656
-324,-3052,-17336,9277,7903,1316
4716,-6952,-25688,8100,9877,1892
-2252,2652,-19608,305,13318,-7328
-5028,-6088,-15052,-1137,8869,-3825
-1192,-6228,-14124,3513,2904,-4828
-1520,-5924,-13716,3560,2119,-5433
1396,-4792,-14460,2479,-1824,-12419
2908,-724,-15240,-1435,-1312,-10881
4484,-1148,-15524,-1745,-995,-7359
3468,-3964,-14744,-2378,-3077,-4820
4060,-3984,-17400,-2844,-4567,-2430
4224,-3960,-18144,-2938,-4516,-1839
6396,-4028,-20924,-1562,-1914,-1616
6632,-4056,-18660,277,-1704,-2129
2744,-444,-32060,-760,-1933,4045
-6440,-904,-13404,3788,4578,13483
-6972,504,-8836,-207,-1011,10791
-11928,-1940,-14596,-5640,-6082,6765
-6296,-11348,-18520,393,-8817,12849
1464,-3524,-18972,2694,-6852,7078
-2404,-1480,-13196,-1547,-3596,1454
-6548,-44,-14304,-2776,-6100,5810
-1744,-6664,-17944,-4108,-7571,7043
-2184,-4464,-16572,-1218,-4833,5295
-4540,-3720,-15136,-1456,-4740,5429
-4736,-3624,-15084,-2763,-6062,3736
-4808,-3820,-17040,-4164,-7411,2016
-2476,-4088,-21032,-3480,-6289,3292
-2908,-4284,-20960,-2911,-4502,3814
-720,-5912,-19220,-49,2598,2599
-264,-5592,-19440,-138,2906,2522
-3572,-9544,-18360,-2695,10693,-3579
-10732,-6908,-21776,2690,13264,-8373
-2660,4416,-20364,3523,13887,-12920
-5520,5860,-24968,12050,15804,5490
-4712,-2684,-19952,8773,13369,4392
-4232,-6664,-16440,7755,12494,-580
-1484,-3064,-17116,7922,11378,-3987
-5740,-3120,-11448,5871,7707,-9561
-4444,-5220,-11132,5318,4293,-14075
-1832,2784,-10628,2281,-1657,-12795
64,964,-9960,-3523,-7815,-8547
3112,-4568,-15464,-3975,-10398,-5982
4672,-6600,-18776,-3357,-10276,-5808
7660,-7092,-21180,-1430,-6068,-6426
7896,-7916,-21580,-1584,-3990,-6887
6556,-2656,-20440,1069,-78,-6491
7452,292,-17100,1117,841,-5003
-10596,-300,-26824,-2158,1905,9349
-9612,-2892,-3596,5793,-3687,23449
-9364,-860,-16068,-485,-4618,8168
-8764,-1560,-23764,-5173,-7017,6999
-3308,-1980,-17556,-631,-7382,7200
-4900,-4300,-13856,-5231,-5735,2903
-4196,-1220,-13952,-4368,-7847,4131
-3616,-4944,-15492,-3158,-8400,8062
-1956,-5872,-16204,-3763,-6636,6335
-3684,-5728,-14888,-2948,-5646,3977
-5560,-3148,-14860,-1668,-6238,4087
-4420,-900,-17092,-4134,-7291,3407
-4500,-3108,-18920,-4039,-5613,5245
-4804,-6056,-20200,-2958,-1755,4902
-2404,-6464,-20396,-1870,-196,3803
548,-9368,-21372,-635,3895,2337
-3816,-14752,-20552,-1654,9673,-8596
-2692,-5368,-22604,7057,14855,-12056
-8564,8944,-21804,3685,19514,-9094
-9572,7516,-20872,3635,19017,-6859
-2268,-3988,-19864,10078,13729,6947
