
-4580,-1304,-16900,-420,-244,-8
-4580,-1256,-16836,-369,-244,22
-4232,-1200,-16796,-647,-520,-204
-4848,-2444,-16924,-827,-665,-825
-4476,-2248,-16980,-733,-745,-950
-3748,-1892,-17316,-346,-524,-218
-3416,-1380,-17276,-514,350,796
-3776,-3284,-17732,-1039,1351,-447
-3704,-4116,-18000,-306,2078,-1684
-1764,-3808,-18424,1721,3870,-1024
-988,-4324,-17496,5785,6498,1474
-2588,-2600,-17952,11451,7844,5444
-1464,-3136,-20784,12719,8062,4808
5976,-4164,-21584,9910,14470,-2421
-6652,592,-17076,-2037,13891,-11243
-1316,-5648,-15580,-397,6740,-2056
-160,-5628,-14484,2658,2368,-1207
-16,-5548,-12928,2985,-1589,-2600
1704,-5648,-13152,1416,-4199,-6875
3964,-3948,-16372,-599,-3786,-8788
5012,-3088,-16684,-1963,-2035,-6465
4784,-4540,-16904,-2186,-1129,-3957
4284,-6244,-16932,-2479,79,-5784
4388,-6184,-16508,-2478,822,-7032
4344,-2864,-16624,-2271,824,-8704
5848,-2656,-18064,-1752,-2679,-5044
6596,-1708,-27256,-382,-646,-1620
-996,-4968,-22888,4008,3029,6781
-3068,6896,-8208,5495,-7096,19332
-10508,-10656,-21108,-7811,-8403,10759
-8944,-12208,-22044,-7112,-9084,9855
-3416,-12460,-21044,-1018,-10109,11796
-816,-1060,-15536,-3594,-7640,357
-5388,-3116,-15740,-7694,-6932,1967
-3316,-4552,-16212,-4287,-9121,4990
-2940,-3672,-15824,-1751,-5775,7079
-3496,-4096,-15956,-1811,-5613,6651
-6120,-3880,-14904,-1546,-5594,6152
-6764,-2488,-15136,-2060,-7215,3911
-4100,-940,-18700,-2661,-6150,5636
-3532,-4184,-19940,-2823,-2660,5441
-3852,-6924,-20048,-3319,-305,2883
-2372,-8424,-19480,-1346,1663,3226
1312,-4500,-21552,-1413,5435,-1513
-4200,-10368,-24060,178,12596,-8556
-5292,-2244,-19456,6189,15978,-14628
-7140,6500,-21576,4311,17734,-15043
-7948,2396,-21808,10235,13636,7188
-2900,-6556,-18124,11409,12051,9699
-2284,232,-15712,12022,10541,3868
-2988,-6260,-14432,8919,6999,-6828
-2468,-1456,-11280,4117,4835,-19367
-3616,2140,-10276,902,667,-14625
-2388,2940,-8300,-3175,-5920,-13261
1668,-2568,-12724,-3956,-11837,-6940
4092,-4984,-16156,-3448,-11970,-5141
9356,-8536,-26976,-658,-6239,-3151
6580,-7244,-25000,1498,1533,-7084
6036,-4288,-14704,1259,1796,-9534
-10412,5256,-30144,3751,-1961,8832
-3956,-832,-19948,2284,-3435,20447
-2844,3320,-8800,-3787,-441,9232
-12048,-3440,-15832,-10489,-5567,2805
-7360,-8432,-19816,-3638,-13787,7640
1072,-2280,-17580,634,-11049,9680
-4056,-4116,-11540,-5033,-6752,1941
-5332,-1360,-14680,-894,-10465,6051
-520,-2196,-17528,-2013,-5951,9324
-3860,-3032,-16048,-3746,-3201,6820
-5904,-5580,-15268,-4232,-6129,5083
-4340,-3972,-17576,-3947,-8369,3708
-1788,-5952,-20724,-4071,-4287,3279
-2856,-4952,-20468,-793,1805,3137
-4056,-4740,-19380,-416,2689,2078
636,-11392,-24924,-3191,14168,-4274
-4204,-10660,-27312,718,15578,-6556
-9092,8040,-19596,6113,19318,-6332
-9116,5272,-21468,7435,17810,-674
-2440,-6688,-20368,11914,13610,6912
-6588,-1836,-15180,12856,12410,1148
-2268,-172,-13604,10451,6462,-4413
-2524,-3384,-12188,7191,3154,-22846
-1116,2540,-10200,3883,3656,-21555
-2808,3952,-7824,-4310,-7214,-14838
1356,532,-11124,-5459,-12944,-6569
7172,-9276,-24592,-4266,-13594,-2907
14068,-10248,-27988,-1626,-4816,-4620
5328,-6268,-22084,1621,3132,-7274
9784,-2732,-14084,1967,4504,-6662
-18820,9072,-28836,2301,-318,10781
-6184,-3136,-9340,3258,-4344,20068
-7076,-2124,-15800,-4936,-5593,8541
-8708,-4448,-19112,-10168,-9447,-681
-2844,-1400,-17520,-1834,-10269,5241
-2096,-1588,-15028,-1949,-9767,9373
-4668,-2316,-12420,-2287,-8034,6528
-2232,-2664,-17772,-515,-8339,12593
-3872,-5812,-14724,-4071,-4327,6336
-5640,-4456,-14324,-3301,-6027,5540
-2780,-3120,-18140,-3740,-7562,4029
-2104,-2288,-20044,-2827,-5029,5130
-2976,-5968,-21244,-2406,64,4071
372,-7184,-21788,467,4297,2711
1296,-6832,-22076,349,5040,1900
-936,-10972,-24436,476,17165,-7521
-3908,-5148,-22964,3495,20638,-8443
-7588,4060,-24376,7268,16205,894
-5344,920,-25012,8288,14704,4679
-2892,-6412,-17536,10875,12030,3171
-4308,-1196,-14144,10944,10432,-3305
-7488,-720,-9712,8103,2793,-9704
-1412,456,-10532,4722,106,-14442
-4148,3836,-8932,850,-4278,-13487
-1644,3708,-8796,-3545,-11172,-11290
5508,-3644,-16100,-4538,-12178,-5168
8996,-12284,-27172,-1195,-7186,-5466
8332,-7032,-20332,193,-4354,-6712
5584,-3344,-21024,946,-81,-6066
8164,-4012,-16964,-267,1288,-6585
-11796,4428,-32768,1113,-2011,5752
-1836,3960,-14528,1817,112,15286
-8824,1284,-10784,-1858,-3429,14247
-13388,-5616,-17128,-10943,-10524,5800
-1676,-9208,-18268,187,-11806,10951
-2736,-1128,-16524,925,-9291,7647
-1948,-808,-12284,-2716,-6210,3819
-6696,-2152,-15984,-949,-8204,11159
8,-5412,-18184,-3790,-5747,10641
-4012,-8424,-14976,-3875,-3258,4944
-4332,-3872,-16400,-2468,-8236,3666
-1776,-2020,-18840,-3956,-5405,3086
-5244,-4960,-19264,-5624,-1191,1660
-7104,-7476,-18312,-5448,-815,808
-2392,-7916,-19912,-794,-929,1400
1756,-1236,-21484,-977,6137,-1701
-2520,-10528,-25496,718,19230,-5759
-11524,1692,-22020,5206,17936,-7304
-5156,256,-21340,9432,12500,4473
-1436,-3136,-21264,9501,11308,3315
-1280,-4564,-17884,12341,12489,4785
-5640,-2980,-14528,12001,12043,1680
-3040,2572,-11632,2898,1189,-14152
-2644,3076,-9412,-2269,-4839,-13473
-2344,2988,-9420,-2893,-5917,-12768
-2300,2824,-9448,-3318,-6709,-12226
3448,-3668,-15456,-5227,-11009,-5503
7884,-10944,-25368,-3601,-9113,-5901
9576,-8216,-22448,-625,-3217,-9272
3860,-3236,-19768,1663,1035,-6717
9176,1660,-15532,181,4099,-5989
-11952,10640,-32768,-7331,-1996,9575
-8272,-5032,-11248,1739,-693,17581
-8128,-3948,-11744,307,-3874,7759
-10332,-5768,-17000,-2167,-10042,3232
-2748,-764,-17448,3523,-11188,7198
-596,2512,-19364,474,-8820,8519
-2244,-2388,-13912,-3373,-6100,7241

