-3928,-17880,-21832,-5641,-8852,11795
-1404,-10440,-16628,-3608,-9727,3380
-768,-2036,-16216,-4880,-10161,8602
-3352,-6820,-16076,-4723,-9897,6239
-1968,-4172,-14844,-2467,-9335,5202
-1292,-3676,-14852,-4115,-9167,3295
-660,-5284,-15304,-4468,-8101,4169
-2656,-2312,-16880,-5121,-5989,6622
-2440,-4972,-19164,-7210,-5255,4512
-6604,-9376,-18296,-3942,-5402,-1630
-2364,-9284,-21884,-592,-3494,-1030
1332,-11436,-24568,1600,1936,-716
-1708,-13672,-17064,4974,7093,-6502
5300,1256,-19932,10476,14368,-5075
-10620,3084,-26924,13103,18509,5705
-5384,-6824,-26268,8072,12984,2693
-3364,-4236,-14084,10028,6687,-10123
-3888,-4808,-13664,9787,6336,-11000
-4632,-2812,-9980,11471,1957,-15831
-2504,3360,-6324,7606,-458,-16641
1712,5452,-7780,240,-4818,-9132
4216,-3064,-11448,-5393,-6176,-4295
11180,-17288,-19460,-4466,-4348,-7958
9576,-22220,-28120,-844,-73,-4619
9144,-6508,-13000,4029,-150,-11278
2560,1384,-30904,-3469,3310,2987
2608,5032,-12888,3028,1975,19108
-5228,-9500,-26244,-16568,-10970,14374
-7608,-15952,-24680,-14829,-12785,6560
2104,-8644,-15304,-7127,-8833,4310
-6248,-1520,-11464,-3385,-7714,9194
-3356,-2540,-14468,-5516,-11543,4445
452,-3788,-15340,-3161,-10447,6948
-2132,-1208,-14812,-6111,-7437,6222
-5212,-5396,-18596,-10091,-8440,3529
-3896,-7452,-22224,-9025,-6701,1953
-1820,-12800,-20688,-150,-3669,-1359
3304,-10720,-22984,4408,3114,-2516
-404,-9332,-18224,10011,14064,-4557
-4160,-4856,-30308,14235,22212,-9734
-4412,4336,-32768,12476,16104,12168
-6668,-9944,-17896,8291,11545,6942
-5668,-14448,-12584,10568,10144,3123
-8880,-2916,-7156,8518,7117,-18661
-4696,3664,-6256,11156,3104,-16540
-2380,6752,-5228,5270,-1817,-10455
2352,1284,-9720,-5135,-5472,-4884
13052,-21328,-20048,-9369,-4658,-18379
12516,-26548,-32768,-503,4161,-10937
8556,-4060,-11584,3599,-1038,-12816
3156,1812,-32768,-5375,6059,3386
3784,-4548,-12572,2549,1263,22418
-18612,2784,-1544,-10766,-11602,15729
-3632,-12724,-29376,-16706,-12703,7077
1896,-4916,-16508,-4040,-10071,8755
