-11632,-5332,-22052,-19132,9062,-22245
-344,6820,-19684,-13988,5068,-16981
-3264,1348,-15688,-11284,6477,6681
-3856,-112,-14768,-10003,6363,8531
-3956,532,-13124,-8033,4843,9941
-1896,1828,-12964,-4780,1287,9570
-1120,-344,-12316,-752,-919,9412
-272,-1040,-11080,3180,-3633,6478
344,3912,-12408,7288,-5997,7445
4472,11188,-18848,7768,-5321,6609
6588,17820,-23056,854,-808,2612
2864,12104,-17760,-103,1710,8159
252,2268,-19736,1173,909,13923
-812,-4948,-32684,-131,-4772,-1779
-1808,-6060,-13368,461,3663,-9582
-7860,-2888,-14060,3265,2357,-18931
-9644,2664,-14568,9656,-5043,-5624
-5384,1552,-16956,9357,-7440,3295
-7100,1776,-15148,5897,-9397,-5763
-5268,3620,-16560,5431,-14105,-5999
560,904,-17512,3141,-11257,-3820
-2808,172,-17872,4100,-5597,-4460
-2704,4240,-15808,5000,-8132,-3365
-3024,4672,-17232,4371,-7379,-3603
-3056,4852,-17612,4346,-7604,-3633
-3160,2768,-17656,4699,-6043,951
-5036,1320,-19360,2246,-3909,-2125
-3236,240,-21268,3853,-2674,-2285
-780,1668,-21712,3837,-1446,-2936
-2804,9452,-20952,1103,10077,-2155
708,9012,-24204,-8541,15680,356
-7736,5456,-21732,-12989,19071,5347
-12540,-4660,-27396,-18993,12333,-7017
-3636,-7980,-24124,-21887,9888,-9924
-6636,3392,-16268,-16118,8911,3779
-4604,452,-13116,-16669,5689,2453
-2788,724,-13664,-13125,1744,10754
-2552,-1100,-12016,-8084,2864,17384
-2560,-4248,-9088,-578,-973,11447
-1044,-4520,-9256,5746,-3870,7556
-928,-568,-12168,10796,-7186,2985
8972,18536,-23116,11218,-6082,10071
3208,27476,-22948,-3121,-2781,-3438
1192,7476,-15552,-2268,-1052,6455
-8776,-6180,-32768,996,-10542,-2384
4228,-1076,-25556,3764,1263,-2115
-9976,-4548,-11104,1429,7672,-4397
-10672,236,-17060,7302,-5702,-7033
-5144,1288,-15796,8085,-6254,725
-8840,1796,-15248,7217,-9842,-5634
-5232,2420,-16224,9317,-15225,-4363
316,2972,-15408,8665,-14303,2786
-3448,2412,-18160,6644,-5349,-3886
-4920,3852,-15996,6819,-6693,-3899
-5356,4072,-14876,7428,-7910,-802
-2496,3896,-18644,8027,-7185,660
-3792,2924,-19340,6416,-3676,100
-5352,4048,-19368,3290,-1515,-2131
504,3804,-20660,1602,1733,-940
-3876,8868,-22472,-1820,8784,-3015
-744,6144,-24596,-9928,13394,2177
-8300,2908,-23268,-13665,21066,1571
-11796,-6200,-25432,-16058,14499,-3631
-10564,-8288,-27212,-17005,12167,-9697
-2392,3888,-17712,-17799,9172,-9663
-5472,2268,-12988,-14330,6897,1388
-3380,2688,-12896,-13194,2853,7032
-1948,-2420,-11508,-7523,3017,16433
-2096,-5428,-9656,-1866,-1541,7931
-1448,-4256,-9628,5565,-6754,3227
116,1240,-15708,13119,-9937,4591
11176,22044,-31584,10854,-7558,5546
3904,19720,-21952,-8081,-1156,-6222
1496,3316,-13272,-3234,-53,7073
-2900,-5928,-20676,1480,-7259,-52
-6880,3720,-28152,650,-10771,-12916
-3700,-8924,-12304,-5336,5163,-5029
-9344,-3040,-12892,-354,4120,-17696
-6244,580,-15676,9112,-839,-9165
-9056,900,-16596,12538,-2544,-1991
-6660,5200,-14236,15309,-10133,1480
-7076,6284,-10256,15080,-16981,14952
-180,1824,-20148,5096,-16160,1989
1532,-776,-21172,6246,-8055,-473
-5408,1320,-14164,9553,-7080,1276
-5416,4072,-14144,7692,-6756,-2761
-4972,6312,-21016,2374,-2438,-1640
-4792,4500,-20332,3263,44,4466
-3564,2560,-18672,3350,4397,-403
-2848,7672,-27144,-6434,10468,-2926
-3308,3512,-19932,-10607,19165,3419
-7976,-6060,-21940,-20720,18972,-11313
-11372,-9456,-27332,-20533,12373,-14498
-1900,1596,-19340,-15605,9559,-12204
-4348,10468,-15288,-13586,9180,2634
-3800,1228,-14720,-14687,7447,10324
-2900,-700,-11628,-8258,5604,20182
-4436,-5824,-7192,-2653,1143,15048
-1268,-6160,-7076,4319,-6344,6179
616,-3744,-10768,12232,-11048,3850
9968,32767,-32768,4002,-2924,4586
6736,28988,-31712,-4084,-2397,-2353
-3552,1208,-10432,-2361,1268,6571
-12852,-16888,-18440,-1526,-10991,1105
-10136,8160,-19436,4690,4162,-7927
-7636,1144,-12100,5253,1074,-6699
-8144,3328,-17236,7545,-4151,-5624
-6000,2280,-14752,4153,-5756,-1095
-6792,2812,-16860,4176,-11578,-6552
-3868,216,-12340,5356,-16564,-4888
112,-1480,-16896,8012,-12998,2828
-3204,3172,-18932,7893,-7348,-1425
-4816,3256,-15112,8527,-7986,-2022
-2624,3448,-20380,9306,-5428,-1032
-4632,5372,-17672,7886,-5537,-1379
-4824,4524,-21080,4241,-778,-95
-424,5292,-20660,2594,4896,-425
-2000,12204,-26728,-6423,12203,-586
-3764,4380,-21224,-12596,20172,4548
-11004,-4492,-22940,-17748,15161,350
-8264,-7336,-28856,-17683,11741,-8168
-2868,2496,-20384,-17261,10818,-10563
-4292,3152,-15136,-15706,9648,4342
-5192,2064,-14760,-13362,5246,11751
-3344,-2544,-10732,-9228,4293,19599
-3496,-5248,-8044,-4534,-14,13718
-780,-5208,-6856,2935,-7228,3974
440,-3696,-10652,11191,-11135,3534
16964,23244,-31112,12188,-6062,7721
6096,16316,-18616,-3577,2118,3161
4692,13128,-17592,-3068,2751,4680
2404,-9776,-32768,-248,-6260,-10099
-11080,-6568,-7680,-481,9757,-2950
-11348,-3800,-12652,3572,-2880,-8655
-9876,1876,-21224,6840,-9655,-6482
-6188,-2352,-13964,4540,-11300,-9060
-5872,152,-13016,7403,-15568,-11593
-1784,2728,-16260,10151,-17072,26
2944,-3496,-19372,9813,-8524,-1405
-6948,2868,-14292,6886,-7090,-3251
-3948,5764,-14556,7625,-8211,-1669
-3420,5880,-15460,7183,-7614,-1458
-5036,5112,-19368,3372,-4100,-1743
