
4920,-10780,-14464,1942,1254,-7921
3420,-9392,-14684,-848,1100,-10236
4024,-8656,-14136,-773,-364,-9278
6832,-3248,-16940,-867,-915,-825
2064,-6596,-27048,-2890,1050,3535
-972,-1756,-16044,118,1066,11852
-7864,1280,-7084,-9688,-3249,13138
-9916,-4464,-10800,-10176,-5866,13942
-1780,-7604,-14812,-2071,-6316,7430
-1728,-3988,-15348,-3916,-6109,6727
-2256,-6884,-17316,-3688,-6075,-465
-3132,-724,-15516,-4521,-7418,732
-3104,-3764,-16744,-3877,-6109,2035
-2220,-4068,-15608,-3262,-6441,1721
-2492,-4496,-16780,-3607,-5550,1790
-1216,-5408,-18340,-3030,-2980,3323
-3624,-4344,-17272,-4411,-4582,2788
-2948,-6280,-18724,-4312,-3838,1696
-3288,-9020,-18928,-429,670,2396
-1224,-10528,-17236,-93,1172,-2900
-2664,-11912,-21552,2958,3805,-4371
-988,-5404,-17780,5074,10295,-7931
-616,-1752,-18696,7048,13638,-4991
-5480,-1532,-21128,8824,10492,-1120
-3772,-3948,-20400,10761,8739,4315
-2368,-5156,-14284,10086,3536,7276
-2080,-6436,-14112,13206,2574,1747
-3928,-5588,-14268,8620,218,-10122
-2680,-1412,-12688,4897,-1061,-12129
3764,-2268,-13148,-4221,-3671,-4314
4148,-7768,-14780,-7036,-1449,-5432
1852,-10260,-14232,-6438,-1481,-4958
2572,-11996,-14180,-5562,-2553,-4343
2336,-15988,-21804,-2813,455,-7023
6412,-7544,-13180,2231,-2739,-7014
5840,-4312,-10244,-142,357,1003
3304,-9576,-28404,-2644,1870,5696
-7352,852,-5656,-2207,-1645,11989
-6848,-6556,-20420,-6674,-7498,10385
-500,-7000,-19392,-4420,-3361,632
-2460,-2440,-13740,-3246,-3615,2865
-1740,-8052,-16808,-4081,-4672,689
-2468,-3644,-15588,-2779,-5599,426
-2160,-1980,-15552,-4602,-7331,2247
-2300,-4240,-15128,-4266,-6127,3391
-2236,-3292,-17712,-4955,-4742,3255
-4208,-4580,-14260,-5997,-5049,3302
-2700,-7196,-18408,-4300,-3302,2550
-5276,-7196,-18908,-3909,-3506,996
-1888,-7860,-19740,-891,-996,-391
-2504,-12224,-21304,1947,3949,222
516,-11088,-18212,3838,8108,-7464
3084,-936,-19308,9574,15695,-3859
-7536,-344,-22844,9730,12891,1708
-3220,-7952,-23636,10003,12823,7071
-1332,-1540,-16340,8111,7425,1859
-2140,-7408,-13120,6653,4865,7
-4716,-4792,-13136,8520,1963,-4193
-3076,-2548,-12312,9030,-287,-9289
-1612,2828,-10184,6703,-2347,-6613
3220,-4588,-13268,-5022,-2800,-2687
2576,-10484,-14852,-6473,-2512,-6807
7820,-15280,-15628,-1701,-3805,-4861
4680,-19952,-18844,-77,-1529,-1032
4808,-9156,-16568,4932,-1658,-13721
6708,-3736,-5728,741,-3078,-8994
-8824,-2260,-32768,-11383,-5664,7957
-4736,6052,-296,5627,5347,16199
-10276,-5032,-19976,-15345,-8597,14273
-9480,-5928,-21200,-16106,-8596,12135
-3004,-1884,-13016,-3036,-4954,-1538
-2864,-704,-14244,-5148,-5861,918
-4172,-5252,-14492,-4173,-9564,1189
-2444,-2680,-15328,-3894,-8431,2101
-1568,-3436,-16220,-4155,-6409,6710
-2420,-5424,-15224,-3878,-4791,6624
-4076,-5832,-16908,-4972,-5381,3885
-4000,-5264,-15660,-3795,-2799,554
-3736,-7288,-19552,-2692,-3176,-1970
156,-5644,-24236,1903,1006,573
-1628,-14632,-21316,4432,7454,135
-2768,-9112,-14640,5514,12239,-12719
-5216,4912,-22964,9951,18008,-3679
-664,-1752,-28232,10228,12911,9302
-6728,-3260,-18388,12080,10921,8586
-2184,-6348,-13340,9070,7433,-2166
-3952,-5300,-13044,10655,4228,-5936
-4408,-4592,-12088,10584,-113,-10621
-2140,3720,-8996,6643,-3515,-9643
20,1452,-10496,-1829,-7045,-4014
3188,-3636,-12080,-6970,-4616,-1689
5800,-19076,-18104,-6230,-4484,-7585
5924,-19876,-20652,361,-854,-2367
5436,-11232,-18240,1232,-1506,-10243
4728,-2300,-16368,-2435,-846,-3120
-5732,2176,-31152,-7027,-3976,11812
-4408,4460,-1600,-1473,1914,10173
-8748,-2980,-17244,-12119,-5611,15484
-5296,-12916,-21984,-9451,-7579,837
-1192,-1100,-14968,-3661,-4034,1828
-4288,-476,-13448,-5678,-7220,616
-2224,-6224,-14404,-5052,-7796,2861
-2176,-6896,-14780,-3399,-8996,5189
-1672,-3064,-16240,-3604,-7348,6341
-580,-7192,-18976,-5360,-4459,2880
-5436,-3700,-16564,-5985,-5566,2389
-1920,-5492,-20296,-5632,-4617,795
-3068,-13104,-17428,714,1360,-142
-5012,-14112,-25488,3401,4951,-6433
288,-7060,-20592,8153,12996,-9306
-984,160,-21968,9342,19081,-681
-8288,-2948,-26512,10125,15255,-1451
-4116,-3768,-22340,13037,14234,7020
-3724,-5232,-11900,10444,6908,3102
-3692,-4884,-12968,10691,5861,-3117
-4644,-4368,-12992,9515,1333,-8489
-3344,1344,-9660,7499,-2740,-8647
616,2696,-9012,-1509,-5074,-4180
3904,-2324,-12244,-7340,-4338,-2568
5644,-16300,-17060,-8585,-3589,-9052
5300,-20816,-21620,110,-3574,-3432
3784,-7464,-19924,298,103,-6035
8660,-5864,-15836,-862,-1929,-4864
-7748,-3836,-32280,-2688,-450,11078
-2028,4152,-4924,1095,3639,12692
-6844,4116,-2884,-4309,-90,10387
-4044,-14040,-27028,-14684,-6552,3257
-1176,-1984,-14972,-2786,-5790,111
-2348,-932,-14736,-3677,-4624,1023
-916,-4284,-15800,-5448,-8308,2049
-3004,-3332,-14560,-3699,-7498,2520

