
4444,-4760,-16408,304,3261,-2297
4600,-4084,-16320,507,3531,-3034
4272,-2780,-15584,259,2778,-3191
5076,-2460,-15668,43,1824,-3261,-2297
4600,-4084,-16320,507,3531,-3034
4272,-2780,-15584,259,2778,-3191
5076,-2460,-15668,43,1824,-2858
5088,-2540,-16020,461,173,-2545
5464,-2692,-15612,291,-1936,-2247
6320,-1076,-16400,-338,-4678,-396
3360,5948,-25788,-1748,-5198,1259
3884,3784,-32768,-3413,-4089,1705
-4800,5444,-8000,1198,-1858,13945
-2324,4980,-11960,-3395,-4098,13709
-12088,-4680,-21884,-3077,-9379,17678
-188,-5812,-21060,1507,-13414,15805
-1964,3080,-15604,-1928,-9338,9347
-4252,2508,-14944,-5270,-7011,8030
-3692,-4632,-18148,-3356,-6705,11576
-3412,-6908,-16296,-1018,-5521,8896
964,-3228,-18660,179,-5162,8535
-3704,-2460,-16560,-2177,-3752,4920
-1744,-3280,-17644,-3994,-4036,3145
-3324,-2084,-20224,-2636,-3914,3655
-716,-1644,-21580,-2575,-1223,3677
-2244,-4908,-19232,-1882,1486,3534
-1304,-6092,-19740,133,4699,2548
-2420,-8040,-20628,2854,8695,-1151
3236,-3868,-24124,5497,13853,-8420
-168,1256,-22732,6144,17202,-10244
-2616,3184,-22452,3867,8514,-5734
256,-372,-23192,5431,11828,227
-5580,476,-13836,9580,7147,1055
-320,-240,-13660,8917,4324,-2025
-1328,-996,-13412,7922,3516,-4650
-1112,2736,-10112,3236,-1851,-8840
-1048,3588,-9836,2618,-2502,-8910
-864,3968,-9624,2082,-2928,-9008
4068,-160,-13540,-6137,-6925,-9331
13360,-11740,-27624,-3493,-3411,-10720
10284,-10796,-23692,1186,-41,-6443
4820,-796,-13100,2129,-1692,-4219
-5844,-2828,-13952,3404,-4609,6748
844,14584,-32768,-352,-2288,6152
-5328,1556,-8796,-1666,2274,10254
-16516,928,-10000,-1276,-6366,11799
-4136,-1228,-24712,-6747,-12402,5323
-2576,-3356,-16076,-2509,-10674,6364
-2420,3416,-14808,-4701,-7518,4457
-5528,32,-14028,-4694,-8284,7425
-404,-3380,-17992,-3879,-6921,10250
-2660,-4916,-15420,-4404,-6106,6493
-2724,-1836,-16792,-5391,-4732,4364
-1180,-3776,-20556,-5761,-3926,4890
-2716,-5480,-20740,-4659,-1930,3508
