-11880,-2436,-28340,10115,14423,-17489
-6048,-5296,-23444,9171,15728,-5267
-4784,-8084,-15060,7973,8372,-6060
-4204,-9652,-12572,6400,3687,-9735
-4532,-5676,-10848,4873,-3006,-13541
-3752,360,-8440,-988,-9563,-18383
-1924,3372,-6656,-4688,-11721,-15704
1336,1960,-7276,-5124,-8298,-2005
3460,-3416,-13676,-4058,-6515,6183
9288,-26340,-32068,-4221,-3296,-7201
7056,-23976,-22700,8591,6128,-5216
5808,-2316,-6764,-215,-121,-8213
-22876,-9424,-32768,-296,-6073,9154
-2392,4260,-12856,7186,13179,5685
-23020,7624,8704,-2086,-4674,14108
-6000,-9952,-22752,-6813,-7113,11269
-7624,-14864,-23512,-1948,-6266,11230
-3436,-6648,-14520,-412,-4363,14886
-2592,-3356,-11736,-2334,-9749,13102
-3588,-5828,-12856,-2780,-5304,19216
-7144,-6456,-11164,-5684,-4552,16388
-7016,-6108,-11588,-6438,-6045,15525
-2300,-13480,-15516,-9279,-3794,8991
-9576,-12300,-13008,-1616,-3459,4823
-3968,-10848,-21308,-1992,-1198,-1564
-4404,-16156,-19052,510,5737,-3467
-6568,-14932,-21092,6621,10821,-14984
-5068,-3656,-21028,10795,21177,-17826
-11176,84,-29532,9153,15137,-19078
-5384,-5744,-23972,12085,16786,-1348
-6044,-7188,-12148,7649,8404,-7703
-3796,-9472,-12420,6299,6997,-8004
-5644,-3416,-8724,3217,-3025,-17017
-3120,2088,-6308,-2001,-7527,-19102
-1232,4164,-5344,-5692,-10448,-12539
500,952,-6456,-4933,-8860,172
6744,-4220,-14876,-3742,-7595,7252
3336,-32768,-32768,5718,3889,-3132
6236,-17928,-20372,10684,3411,-7160
5400,-7608,-12408,3154,85,-11184
-19504,-5980,-32768,-2902,-2969,7708
-7148,1236,-11908,6251,11942,10488
-21972,2828,7260,-3660,-6027,14266
-4224,-16176,-23036,-5299,-5391,11433
-9376,-12004,-20260,-2320,-11370,13352
-3852,-5308,-14736,-2636,-7486,11928
-3240,-3156,-12520,-2885,-9816,13221
